Page score,Page trust score,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Text,Frame,Form,Image,Sitewide,First seen,Last seen,New link,Lost link
1,7,Lumen Measures Your Metabolism Through Your Breath - Arıkovanı,https://blog.arikovani.com/en/lumen-measures-your-metabolism-through-your-breath/#respond,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,crowdfunding campaign,19,40,false,false,false,false,false,false,2018-09-05,2018-10-04,false,false
1,11,Lumen raises $7M and passes $1M on IndieGoGo for its breath-measuring device for weight loss – TechCrunch - WebDnet,http://webdnet.com/2018/08/07/lumen-raises-7m-and-passes-1m-on-indiegogo-for-its-breath-measuring-device-for-weight-loss-techcrunch/#respond,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,Lumen,4,108,false,false,false,false,false,false,2018-09-05,2018-10-04,false,false
1,1,Lumen raises $7M and passes $1M on IndieGoGo for its breath-measuring device for weight loss - Software CreatorsSoftware Creators,http://software-creators.com/2018/08/07/lumen-raises-7m-and-passes-1m-on-indiegogo-for-its-breath-measuring-device-for-weight-loss/,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,Lumen,10,17,false,false,false,false,false,false,2018-09-05,2018-10-04,false,false
1,1,Lumen raises $7M and passes $1M on IndieGoGo for its breath-measuring device for weight loss - Software CreatorsSoftware Creators,http://software-creators.com/2018/08/07/lumen-raises-7m-and-passes-1m-on-indiegogo-for-its-breath-measuring-device-for-weight-loss/#respond,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,Lumen,10,17,false,false,false,false,false,false,2018-09-05,2018-10-04,false,false
1,1,Lumen raises $7M and passes $1M on IndieGoGo for its breath-measuring device for weight loss - Software CreatorsSoftware Creators,http://software-creators.com/2018/08/07/lumen-raises-7m-and-passes-1m-on-indiegogo-for-its-breath-measuring-device-for-weight-loss/#content,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,Lumen,10,17,false,false,false,false,false,false,2018-09-05,2018-10-04,false,false
1,1,Lumen raises $7M and passes $1M on Indiegogo for its breath-measuring device for weight loss - Tech News Universe,http://www.technewsuniverse.com/europe/lumen-raises-7m-and-passes-1m-on-indiegogo-for-its-breath-measuring-device-for-weight-loss/,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,Lumen,6,164,false,false,false,false,false,false,2018-09-05,2018-10-04,false,false
1,1,Lumen raises $7M and passes $1M on Indiegogo for its breath-measuring device for weight loss - Tech News Universe,http://www.technewsuniverse.com/europe/lumen-raises-7m-and-passes-1m-on-indiegogo-for-its-breath-measuring-device-for-weight-loss/#,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,Lumen,6,165,false,false,false,false,false,false,2018-09-05,2018-10-04,false,false
1,1,Lumen raises $7M and passes $1M on Indiegogo for its breath-measuring device for weight loss - Tech News Universe,http://technewsuniverse.com/europe/lumen-raises-7m-and-passes-1m-on-indiegogo-for-its-breath-measuring-device-for-weight-loss/,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,Lumen,6,164,false,false,false,false,false,false,2018-09-05,2018-10-04,false,false
1,1,Lumen raises $7M and passes $1M on Indiegogo for its breath-measuring device for weight loss - Tech News Universe,http://technewsuniverse.com/europe/lumen-raises-7m-and-passes-1m-on-indiegogo-for-its-breath-measuring-device-for-weight-loss/#masthead,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,Lumen,6,165,false,false,false,false,false,false,2018-09-05,2018-10-04,false,false
1,1,Lumen raises $7M and passes $1M on Indiegogo for its breath-measuring device for weight loss - Tech News Universe,http://technewsuniverse.com/europe/lumen-raises-7m-and-passes-1m-on-indiegogo-for-its-breath-measuring-device-for-weight-loss/#,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,Lumen,6,165,false,false,false,false,false,false,2018-09-05,2018-10-04,false,false
1,5,Good News from Israel: Roundup This Week,https://www.janglo.net/index.php?catid=99&option=com_adsmanager&page=display&tid=451650,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight-apps-food#/,100,240,false,false,false,false,false,false,2018-09-05,2018-10-04,false,false
1,9,Good News from Israel: Roundup This Week,"https://www.janglo.net/component/option,com_adsmanager/page,display/tid,451650/catid,99/Itemid,361/",https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight-apps-food#/,102,240,false,false,false,false,false,false,2018-09-05,2018-10-04,false,false
1,10,Lumen raises $7M and passes $1M on Indiegogo for its breath-measuring device for weight loss | Geek Tech News,http://geektechnews.tk/2018/08/07/gku2mvwlzxw/,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,Lumen,12,40,false,false,false,false,false,false,2018-09-05,2018-10-04,false,false
1,13,Lumen raises $7M and passes $1M on Indiegogo for its breath-measuring device for weight loss,http://googleexperts.altervista.org/lumen-raises-7m-and-passes-1m-on-indiegogo-for-its-breath-measuring-device-for-weight-loss/,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,Lumen,6,74,false,false,false,false,false,false,2018-09-05,2018-10-04,false,false
1,1,Lumen raises $7M and passes $1M on Indiegogo for its breath-measuring device for weight loss – TechCrunch – Download Top Apps Sofftware Articlez,http://www.softarticlez.com/lumen-raises-7m-and-passes-1m-on-indiegogo-for-its-breath-measuring-device-for-weight-loss-techcrunch/,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,Lumen,3,28,false,false,false,false,false,false,2018-09-05,2018-10-04,false,false
1,1,Lumen raises $7M and passes $1M on IndieGoGo for its breath-measuring device for weight loss - VivaLasGidi,https://vivalasgidi.com/lumen-raises-7m-and-passes-1m-on-indiegogo-for-its-breath-measuring-device-for-weight-loss/#comments,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,Lumen,12,106,false,false,false,false,false,false,2018-09-05,2018-10-04,false,false
1,1,Lumen raises $7M and passes $1M on IndieGoGo for its breath-measuring device for weight loss - VivaLasGidi,https://vivalasgidi.com/lumen-raises-7m-and-passes-1m-on-indiegogo-for-its-breath-measuring-device-for-weight-loss/,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,Lumen,12,106,false,false,false,false,false,false,2018-09-05,2018-10-04,false,false
1,1,Lumen raises $7M and passes $1M on IndieGoGo for its breath-measuring device for weight loss - VivaLasGidi,https://vivalasgidi.com/lumen-raises-7m-and-passes-1m-on-indiegogo-for-its-breath-measuring-device-for-weight-loss/#kleo-login-modal,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,Lumen,12,106,false,false,false,false,false,false,2018-09-05,2018-10-04,false,false
1,1,#USA Lumen raises $7M and passes $1M on Indiegogo for its breath-measuring device for weight loss - Startup 365,http://www.startup365.fr/usa-lumen-raises-7m-and-passes-1m-on-indiegogo-for-its-breath-measuring-device-for-weight-loss/,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,Lumen,6,44,false,false,false,false,false,false,2018-09-05,2018-10-04,false,false
1,4,In einem Atemzug abnehmen? Lumen trackt den Stoffwechsel über den Atem,https://www.turn-on.de/lifestyle/news/in-einem-atemzug-abnehmen-lumen-trackt-den-stoffwechsel-ueber-den-atem-400042,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,Crowdfunding-Plattform Indiegogo,20,122,false,false,false,false,false,false,2018-09-05,2018-10-04,false,false
1,9,In einem Atemzug abnehmen? Lumen trackt den Stoffwechsel über den Atem,https://www.turn-on.de/lifestyle/news/in-einem-atemzug-abnehmen-lumen-trackt-den-stoffwechsel-ueber-den-atem-400042#,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,Crowdfunding-Plattform Indiegogo,20,119,false,false,false,false,false,false,2018-09-05,2018-10-04,false,false
1,1,Lumen raises $7M and passes $1M on Indiegogo for its breath-measuring device for weight loss – TechCrunch - Tech World,http://techworld.zone/2018/08/07/lumen-raises-7m-and-passes-1m-on-indiegogo-for-its-breath-measuring-device-for-weight-loss-techcrunch/,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,Lumen,15,138,false,false,false,false,false,false,2018-09-05,2018-10-04,false,false
1,1,Lumen: Análise ao metabolismo em tempo real - SuperToast,https://supertoast.pt/2018/07/17/lumen-analise-ao-metabolismo-em-tempo-real/#content,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,campanha de crowdfunding,15,39,false,false,false,false,false,false,2018-09-05,2018-10-04,false,false
1,1,Lumen: Análise ao metabolismo em tempo real - SuperToast,https://supertoast.pt/2018/07/17/lumen-analise-ao-metabolismo-em-tempo-real/,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,campanha de crowdfunding,14,40,false,false,false,false,false,false,2018-09-05,2018-10-04,false,false
1,1,Lumen: Análise ao metabolismo em tempo real - SuperToast,https://supertoast.pt/2018/07/17/lumen-analise-ao-metabolismo-em-tempo-real/#mc_signup,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,campanha de crowdfunding,15,39,false,false,false,false,false,false,2018-09-05,2018-10-04,false,false
1,1,Lumen: Análise ao metabolismo em tempo real - SuperToast,https://supertoast.pt/2018/07/17/lumen-analise-ao-metabolismo-em-tempo-real/#top,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,campanha de crowdfunding,14,40,false,false,false,false,false,false,2018-09-05,2018-10-04,false,false
1,1,Lumen raises $7M and passes $1M on Indiegogo for its breath-measuring device for weight loss – chiaseedsbuy.com,http://chiaseedsbuy.com/lumen-raises-7m-and-passes-1m-on-indiegogo-for-its-breath-measuring-device-for-weight-loss/#top,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,Lumen,5,19,false,false,false,false,false,false,2018-09-05,2018-10-04,false,false
1,1,Lumen raises $7M and passes $1M on Indiegogo for its breath-measuring device for weight loss – chiaseedsbuy.com,https://chiaseedsbuy.com/lumen-raises-7m-and-passes-1m-on-indiegogo-for-its-breath-measuring-device-for-weight-loss/,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,Lumen,5,19,false,false,false,false,false,false,2018-09-05,2018-10-04,false,false
1,1,Lumen raises $7M and passes $1M on Indiegogo for its breath-measuring device for weight loss – chiaseedsbuy.com,http://chiaseedsbuy.com/lumen-raises-7m-and-passes-1m-on-indiegogo-for-its-breath-measuring-device-for-weight-loss/,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,Lumen,5,19,false,false,false,false,false,false,2018-09-05,2018-10-04,false,false
1,8,Lumen vous aide à perdre du poids en analysant votre haleine,https://www.begeek.fr/lumen-vous-aide-a-perdre-du-poids-en-analysant-votre-haleine-284538#bloc-menu,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,campagne Indiegogo,10,70,false,false,false,false,false,false,2018-09-05,2018-10-04,false,false
1,5,Lumen vous aide à perdre du poids en analysant votre haleine,https://www.begeek.fr/lumen-vous-aide-a-perdre-du-poids-en-analysant-votre-haleine-284538#displayConsentUI,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,campagne Indiegogo,10,70,false,false,false,false,false,false,2018-09-05,2018-10-04,false,false
1,1,Lumen raises $7M and passes $1M on Indiegogo for its breath-measuring device for weight loss | iHustle Bookstore,http://ihustle.withbestprice.com/2018/09/05/lumen-raises-7m-and-passes-1m-on-indiegogo-for-its-breath-measuring-device-for-weight-loss/,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,Lumen,20,55,false,false,false,false,false,false,2018-09-05,2018-10-04,false,false
1,1,Lumen raises $7M and passes $1M on Indiegogo for its breath-measuring device for weight loss | iHustle Bookstore,https://ihustle.withbestprice.com/2018/09/05/lumen-raises-7m-and-passes-1m-on-indiegogo-for-its-breath-measuring-device-for-weight-loss/,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,Lumen,20,55,false,false,false,false,false,false,2018-09-05,2018-10-04,false,false
1,1,Lumen raises $7M and passes $1M on Indiegogo for its breath-measuring device for weight loss - Tech Scenes,https://techscenes.com/startups/lumen-raises-7m-and-passes-1m-on-indiegogo-for-its-breath-measuring-device-for-weight-loss/#respond,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,Lumen,6,2752,false,false,false,false,false,false,2018-09-05,2018-10-04,false,false
1,1,Lumen raises $7M and passes $1M on Indiegogo for its breath-measuring device for weight loss - Tech Scenes,https://www.techscenes.com/startups/lumen-raises-7m-and-passes-1m-on-indiegogo-for-its-breath-measuring-device-for-weight-loss/#masthead,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,Lumen,6,2720,false,false,false,false,false,false,2018-09-05,2018-10-04,false,false
1,1,Lumen raises $7M and passes $1M on Indiegogo for its breath-measuring device for weight loss - Tech Scenes,https://www.techscenes.com/startups/lumen-raises-7m-and-passes-1m-on-indiegogo-for-its-breath-measuring-device-for-weight-loss/#,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,Lumen,6,2663,false,false,false,false,false,false,2018-09-05,2018-10-04,false,false
1,1,Lumen | Branzilla,https://www.branzilla.org/lumen/,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,Indiegogo,39,44,false,false,false,false,false,false,2018-09-05,2018-10-04,false,false
1,1,Lumen raises $7M and passes $1M on IndieGoGo for its breath-measuring device for weight loss – MagGag,http://maggag.com/lumen-raises-7m-and-passes-1m-on-indiegogo-for-its-breath-measuring-device-for-weight-loss/,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,Lumen,4,73,false,false,false,false,false,false,2018-09-05,2018-10-04,false,false
1,1,Lumen raises $7M and passes $1M on Indiegogo for its breath-measuring device for weight loss – TechCrunch - TechField,http://techfield.org/2018/08/07/lumen-raises-7m-and-passes-1m-on-indiegogo-for-its-breath-measuring-device-for-weight-loss-techcrunch/#respond,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,Lumen,9,143,false,false,false,false,false,false,2018-09-05,2018-10-04,false,false
1,1,Lumen raises $7M and passes $1M on Indiegogo for its breath-measuring device for weight loss - Tech News Power,https://technewspower.com/lumen-raises-7m-and-passes-1m-on-indiegogo-for-its-breath-measuring-device-for-weight-loss/,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,Lumen,5,88,false,false,false,false,false,false,2018-09-05,2018-10-04,false,false
1,1,Lumen raises $7M and passes $1M on Indiegogo for its breath-measuring device for weight loss - Tech News Power,https://technewspower.com/lumen-raises-7m-and-passes-1m-on-indiegogo-for-its-breath-measuring-device-for-weight-loss/#mh-comments,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,Lumen,5,90,false,false,false,false,false,false,2018-09-05,2018-10-04,false,false
1,1,Lumen raises $7M and passes $1M on Indiegogo for its breath-measuring device for weight loss - Maxx Consulting di Maurizio Triggiani,http://www.mxcs.it/lumen-raises-7m-and-passes-1m-on-indiegogo-for-its-breath-measuring-device-for-weight-loss-2/#,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,Lumen,3,25,false,false,false,false,false,false,2018-09-05,2018-10-04,false,false
1,1,Lumen raises $7M and passes $1M on Indiegogo for its breath-measuring device for weight loss - Maxx Consulting di Maurizio Triggiani,http://www.mxcs.it/lumen-raises-7m-and-passes-1m-on-indiegogo-for-its-breath-measuring-device-for-weight-loss/,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,Lumen,9,25,false,false,false,false,false,false,2018-09-05,2018-10-04,false,false
1,1,Lumen raises $7M and passes $1M on Indiegogo for its breath-measuring device for weight loss - Maxx Consulting di Maurizio Triggiani,http://www.mxcs.it/lumen-raises-7m-and-passes-1m-on-indiegogo-for-its-breath-measuring-device-for-weight-loss-2/,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,Lumen,3,25,false,false,false,false,false,false,2018-09-05,2018-10-04,false,false
1,1,¿Se te dificulta mantener tu peso? Lumen podría ayudarte ahí > VIATEC,http://viatec.do/se-te-dificulta-mantener-tu-peso-lumen-podria-ayudarte-ahi/,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,puede preordenarse,26,158,false,false,false,false,false,false,2018-09-05,2018-10-04,false,false
1,1,¿Se te dificulta mantener tu peso? Lumen podría ayudarte ahí > VIATEC,https://viatec.do/se-te-dificulta-mantener-tu-peso-lumen-podria-ayudarte-ahi-2/,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,puede preordenarse,26,158,false,false,false,false,false,false,2018-09-05,2018-10-04,false,false
1,1,¿Se te dificulta mantener tu peso? Lumen podría ayudarte ahí > VIATEC,https://viatec.do/se-te-dificulta-mantener-tu-peso-lumen-podria-ayudarte-ahi/,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,puede preordenarse,26,159,false,false,false,false,false,false,2018-09-05,2018-10-04,false,false
1,1,Lumen raises $7M and passes $1M on Indiegogo for its breath-measuring device for weight loss | Startup Business Name Ideas,http://startup9.com/index.php/2018/08/08/lumen-raises-7m-and-passes-1m-on-indiegogo-for-its-breath-measuring-device-for-weight-loss/#respond,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,Lumen,7,112,false,false,false,false,false,false,2018-09-05,2018-10-04,false,false
1,1,"Micro veggie growing tray, tiny EDC pen, a toothbrush for dogs, and more – Notable crowdfunding campaigns - DroneswithCamera",https://www.electronicsnearme.online/micro-veggie-growing-tray-tiny-edc-pen-a-toothbrush-for-dogs-and-more-notable-crowdfunding-campaigns/,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,Indiegogo,38,86,false,false,false,false,false,false,2018-09-05,2018-10-04,false,false
1,1,"Micro veggie growing tray, tiny EDC pen, a toothbrush for dogs, and more – Notable crowdfunding campaigns - DroneswithCamera",https://www.electronicsnearme.online/micro-veggie-growing-tray-tiny-edc-pen-a-toothbrush-for-dogs-and-more-notable-crowdfunding-campaigns/#mh-comments,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,Indiegogo,38,86,false,false,false,false,false,false,2018-09-05,2018-10-04,false,false
1,6,Lumen.me promises to help you lose weight with your iPhone,https://appleinsider.com/articles/18/07/25/lumenme-promises-to-help-you-lose-weight-with-your-iphone#,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,order it for $199 by backing the Indiegogo project,57,108,false,false,false,false,false,false,2018-09-05,2018-10-04,false,false
1,7,Meet 5 Startups With The Kind Of Innovation That You Should Back,https://fashnerd.com/2018/08/startups-innovation-funding/#,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,BACK THE CAMPAIGN,26,190,false,false,false,false,false,false,2018-09-05,2018-10-04,false,false
1,9,"Lumen raises $7M and passes $1M on Indiegogo for its breath-measuring device for weight loss,Gadgets, Techgig.com",https://www.techgig.com/tech-news/lumen-raises-7m-and-passes-1m-on-indiegogo-for-its-breath-measuring-device-for-weight-loss-199434,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,Lumen,10,142,false,false,false,false,false,false,2018-09-05,2018-10-04,false,false
1,12,"Good News Israel! New Device Tells if You're Burning Fat or Carbs, Nitrogen Test for Early Cancer Diagnosis, and Much More! | United with Israel",https://unitedwithisrael.org/good-news-israel-new-device-tells-if-youre-burning-fat-or-carbs-nitrogen-test-for-early-cancer-diagnosis-and-much-more/#disqus_thread,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight-apps-food#/,35,129,false,false,false,false,false,false,2018-09-05,2018-10-04,false,false
1,8,"Good News Israel! New Device Tells if You're Burning Fat or Carbs, Nitrogen Test for Early Cancer Diagnosis, and Much More! | United with Israel",https://unitedwithisrael.org/good-news-israel-new-device-tells-if-youre-burning-fat-or-carbs-nitrogen-test-for-early-cancer-diagnosis-and-much-more/#,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight-apps-food#/,36,128,false,false,false,false,false,false,2018-09-05,2018-10-04,false,false
1,1,"Lumen measures metabolism, creates personal nutrition plan with - nbc4i.com -",http://ww2.wcmh.com/story/38663225/lumen-measures-metabolism-creates-personal-nutrition-plan-with-a-single-breath,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,Indiegogo,20,3,false,false,false,false,false,false,2018-09-19,2018-11-21,false,false
1,10,"Lumen measures metabolism, creates personal nutrition plan with - WKRG.com -",http://ww2.wkrg.com/story/38663225/lumen-measures-metabolism-creates-personal-nutrition-plan-with-a-single-breath,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,Indiegogo,12,11,false,false,false,false,false,false,2018-09-19,2018-11-21,false,false
1,10,Highly – Lumen: Hack your metabolism & lose weight (indiegogo.com) – andrew's highlights,https://www.highly.co/hl/rjclW6bvLNVgU9,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,indiegogo.com,3,22,false,false,false,false,false,false,2018-09-19,2018-11-21,false,false
1,9,Highly – Lumen: Hack your metabolism & lose weight (indiegogo.com) – andrew's highlights,https://www.highly.co/hl/9IFYzoUWrDq3LG#,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,indiegogo.com,3,22,false,false,false,false,false,false,2018-09-19,2018-11-21,false,false
1,3,Highly – Lumen: Hack your metabolism & lose weight (indiegogo.com) – andrew's highlights,https://www.highly.co/hl/qXg06opvcQWoHj,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,indiegogo.com,3,22,false,false,false,false,false,false,2018-09-19,2018-11-21,false,false
1,4,Highly,https://www.highly.co/article/5b4e1f08edf272006be45577,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,indiegogo.com,3,14,false,false,false,false,false,false,2018-09-19,2018-11-21,false,false
1,8,Highly – Lumen: Hack your metabolism & lose weight (indiegogo.com) – andrew's highlights,https://www.highly.co/hl/rjclW6bvLNVgU9#,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,indiegogo.com,3,22,false,false,false,false,false,false,2018-09-19,2018-11-21,false,false
1,5,Lumen raises $7M and passes $1M on IndieGoGo for its breath-measuring device for weight loss - F3News,https://www.f3nws.com/news/lumen-raises-7m-and-passes-1m-on-indiegogo-for-its-breath-measuring-device-for-weight-loss-bcf7d099d39,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,Indiegogo,4,23,false,false,false,false,false,false,2018-09-19,2018-11-21,false,false
1,7,Lumen: Hack your metabolism & lose weight on The Crowdfunding Center,http://www.thecrowdfundingcenter.com/?id=F22325&page=project#tabs-1,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,,17,488,false,false,false,false,false,false,2018-09-19,2018-11-21,false,false
1,1,Lumen Breath Metabolism Health Tracker - Tells You If Your Body Is Burning Fat Or Carbs With a Single Breath – GearNova,http://gearnova.com/lumen-breath-metabolism-health-tracker/,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,Buy It Here,3,54,false,false,false,false,false,false,2018-09-19,2018-11-21,false,false
1,3,Lumen (Nutrition Monitor) | Straight to the Bar : Helping you get stronger since 2004 | My Daily Beauty Tips,https://mydailybeautytips.com/lumen-nutrition-monitor-straight-to-the-bar-helping-you-get-stronger-since-2004/,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,The Lumen.,34,80,false,false,false,false,false,false,2018-09-19,2018-11-21,false,false
1,5,Conheça o bafômetro que promete dizer como está a sua saúde - Go Outside,http://gooutside.com.br/bafometro-que-mede-sua-saude/#wpcf7-f18615-p28760-o1,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,adquirido pelo site Indiegogo,27,95,false,false,false,false,false,false,2018-09-19,2018-11-21,false,false
1,13,Conheça o bafômetro que promete dizer como está a sua saúde - Go Outside,http://gooutside.com.br/bafometro-que-mede-sua-saude/#,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,adquirido pelo site Indiegogo,27,105,false,false,false,false,false,false,2018-09-19,2018-11-21,false,false
1,7,Conheça o bafômetro que promete dizer como está a sua saúde - Go Outside,http://gooutside.com.br/bafometro-que-mede-sua-saude/,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,adquirido pelo site Indiegogo,33,103,false,false,false,false,false,false,2018-09-19,2018-11-21,false,false
1,1,Lumen Hack Your Metabolism - INTERWEBS,https://interwebs.store/lumen-hack-your-metabolism/,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,$199.00 Check it out!,5,257,false,false,false,false,false,false,2018-09-19,2018-11-21,false,false
1,1,Health & Fitness Archives - INTERWEBS,https://interwebs.store/category/gift-ideas-2018/health-fitness/,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,$199.00 Check it out!,16,283,false,false,false,false,false,false,2018-09-19,2018-11-21,false,false
1,2,The Good Food Fight | Straight to the Bar : Helping you get stronger since 2004,http://straighttothebar.com/articles/2007/10/the_good_food_fight/,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,Lumen (Nutrition Monitor),86,112,false,false,false,false,false,false,2018-09-19,2018-11-21,false,false
1,10,Taking a Punch | Straight to the Bar : Helping you get stronger since 2004,http://straighttothebar.com/articles/2007/10/taking_a_punch/,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,Lumen (Nutrition Monitor),80,113,false,false,false,false,false,false,2018-09-19,2018-11-21,false,false
1,4,Interview with Dr. Anatoly Bondarchuk | Straight to the Bar : Helping you get stronger since 2004,http://straighttothebar.com/articles/2007/10/interview_with_dr_anatoly_bond/,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,Lumen (Nutrition Monitor),79,99,false,false,false,false,false,false,2018-09-19,2018-11-21,false,false
1,4,UFC 77 Musings and Spoilers | Straight to the Bar : Helping you get stronger since 2004,http://straighttothebar.com/articles/2007/10/ufc_77_musings_and_spoilers/,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,Lumen (Nutrition Monitor),89,116,false,false,false,false,false,false,2018-09-19,2018-11-21,false,false
1,3,How Strong Are You? | Straight to the Bar : Helping you get stronger since 2004,http://straighttothebar.com/articles/2007/10/how_strong_are_you/,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,Lumen (Nutrition Monitor),79,114,false,false,false,false,false,false,2018-09-19,2018-11-21,false,false
1,3,Lumen (Nutrition Monitor) | Straight to the Bar : Helping you get stronger since 2004,http://straighttothebar.com/articles/2018/07/lumen_nutrition_monitor/#more,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,The Lumen.,76,111,false,false,false,false,false,false,2018-09-19,2018-11-21,false,false
1,14,WSM 2007 Report from Dave Ostlund | Straight to the Bar : Helping you get stronger since 2004,http://straighttothebar.com/articles/2007/10/wsm_2007_report_from_dave_ostl/,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,Lumen (Nutrition Monitor),81,113,false,false,false,false,false,false,2018-09-19,2018-11-21,false,false
1,12,Putting a Bath Towel to Work | Straight to the Bar : Helping you get stronger since 2004,http://straighttothebar.com/articles/2007/10/putting_a_bath_towel_to_work/,https://www.indiegogo.com/projects/lumen-hack-your-metabolism-lose-weight,Lumen (Nutrition Monitor),79,113,false,false,false,false,false,false,2018-09-19,2018-11-21,false,false
